"","NameCity","Population","Robbery","Burglary","Years","Arson","Violent","Murder","Rape","Assault","PropertyCrime","Theft","SQmiles"
"5627","Santa Monica",88406,241,788,2005,16,551,4,21,285,3496,2286,8.41
"5628","Santa Monica",92488,120,573,2013,21,324,7,27,170,3544,2806,8.41
"5629","Santa Monica",88591,256,733,2006,12,590,2,26,306,3314,2187,8.41
"5630","Santa Paula",28923,29,140,2005,1,100,0,8,63,641,407,4.59
"5631","Santa Paula",30269,18,74,2014,3,85,3,3,61,447,321,4.59
"5632","Santa Paula",28617,47,130,2008,1,118,1,10,60,769,577,4.59
"5633","Santa Paula",30496,18,84,2017,2,103,2,7,76,434,308,4.59
"5634","Santa Paula",28603,40,114,2009,2,108,0,4,64,637,450,4.59
"5635","Santa Paula",30710,16,101,2015,4,96,1,11,68,406,255,4.59
"5636","Santa Paula",28518,28,142,2007,0,99,0,7,64,717,498,4.59
"5637","Santa Paula",28810,26,100,2010,2,101,1,3,71,517,376,4.59
"5638","Santa Paula",29899,28,103,2012,3,91,1,4,58,590,422,4.59
"5639","Santa Paula",30784,26,76,2016,3,80,2,9,43,343,218,4.59
"5640","Santa Paula",28734,39,138,2006,5,96,1,5,51,648,408,4.59
"5641","Santa Paula",30159,33,103,2013,6,108,6,6,63,536,358,4.59
"5642","Santa Paula",30098,21,103,2019,3,91,2,6,62,404,272,4.59
"5643","Santa Paula",30456,32,99,2018,0,90,1,3,54,458,318,4.59
"5644","Santa Paula",29666,45,104,2011,1,130,1,7,77,475,319,4.59
"5645","Santa Rosa",154953,136,726,2007,21,771,4,65,566,3732,2634,41.29
"5646","Santa Rosa",172991,130,598,2014,42,636,2,70,434,3850,2873,41.29
"5647","Santa Rosa",156541,180,710,2009,14,803,2,75,546,4265,3165,41.29
"5648","Santa Rosa",176325,147,547,2018,26,823,3,149,524,3118,2179,41.29
"5649","Santa Rosa",169788,134,637,2011,16,682,5,58,485,3706,2794,41.29
"5650","Santa Rosa",158182,166,757,2010,9,767,2,56,543,4096,3041,41.29
"5651","Santa Rosa",170862,126,725,2012,22,636,2,67,441,3818,2777,41.29
"5652","Santa Rosa",154537,175,833,2006,27,891,6,75,635,4212,2887,41.29
"5653","Santa Rosa",176361,126,525,2017,22,722,5,109,482,3245,2309,41.29
"5654","Santa Rosa",177884,126,486,2019,28,857,3,146,582,2874,2077,41.29
"5655","Santa Rosa",175738,131,639,2015,41,606,4,89,382,4311,3223,41.29
"5656","Santa Rosa",171564,105,638,2013,25,541,3,42,391,3506,2559,41.29
"5657","Santa Rosa",154656,168,803,2005,26,1021,2,61,790,4900,3508,41.29
"5658","Santa Rosa",154874,149,791,2008,19,751,8,49,545,3681,2520,41.29
"5659","Santa Rosa",176383,121,516,2016,19,658,5,94,438,3010,2087,41.29
"5660","Santee",54700,30,183,2012,0,154,2,9,113,1109,794,16.24
"5661","Santee",52465,23,206,2007,5,147,0,12,112,1140,662,16.24
"5662","Santee",55533,22,172,2010,7,153,0,9,122,959,628,16.24
"5663","Santee",53957,37,193,2009,5,172,0,12,123,993,684,16.24
"5664","Santee",58701,29,74,2019,7,98,0,8,61,806,659,16.24
"5665","Santee",56737,20,109,2014,5,130,2,11,97,794,618,16.24
"5666","Santee",58563,43,109,2017,1,155,0,11,101,866,665,16.24
"5667","Santee",54041,38,204,2011,2,132,1,8,85,977,666,16.24
"5668","Santee",58651,21,137,2016,3,112,2,7,82,915,681,16.24
"5669","Santee",52926,30,281,2005,9,163,1,16,116,1316,800,16.24
"5670","Santee",55924,31,170,2013,3,156,0,5,120,1165,888,16.24
"5671","Santee",57934,21,116,2015,3,86,1,11,53,870,694,16.24
"5672","Santee",58781,31,113,2018,11,109,0,13,65,886,701,16.24
"5673","Santee",53186,34,222,2008,3,159,1,12,112,1167,756,16.24
"5674","Santee",52777,44,270,2006,8,151,0,14,93,1054,585,16.24
"5675","Saratoga",30692,9,92,2010,6,22,0,1,12,265,164,12.38
"5676","Saratoga",29930,2,161,2006,3,26,0,2,22,525,345,12.38
"5677","Saratoga",30886,6,94,2017,4,33,2,3,22,192,81,12.38
"5678","Saratoga",30486,3,97,2009,8,17,1,1,12,263,156,12.38
"5679","Saratoga",30346,2,93,2008,7,13,0,1,10,309,204,12.38
"5680","Saratoga",31152,6,159,2016,3,28,0,4,18,286,120,12.38
"5681","Saratoga",30897,4,89,2013,2,14,0,3,7,222,123,12.38
"5682","Saratoga",31239,2,155,2015,6,18,1,6,9,336,170,12.38
"5683","Saratoga",30666,2,104,2019,5,16,0,4,10,240,122,12.38
"5684","Saratoga",30683,2,69,2012,2,9,0,1,6,231,155,12.38
"5685","Saratoga",29830,2,115,2005,1,21,1,3,15,377,249,12.38
"5686","Saratoga",31122,2,136,2014,5,19,0,11,6,288,140,12.38
"5687","Saratoga",31023,6,97,2018,1,22,0,7,9,237,127,12.38
"5688","Saratoga",30278,2,62,2011,9,16,1,1,12,214,139,12.38
"5689","Saratoga",30067,3,87,2007,5,29,0,2,24,300,199,12.38
"5690","Sausalito",7180,0,43,2010,0,9,0,1,8,195,141,1.77
"5691","Sausalito",7155,3,37,2017,0,14,0,0,11,231,187,1.77
"5692","Sausalito",7188,0,39,2007,0,5,0,1,4,173,119,1.77
"5693","Sausalito",7198,0,33,2016,1,4,0,0,4,247,202,1.77
"5694","Sausalito",7137,3,30,2014,0,21,2,1,15,232,193,1.77
"5695","Sausalito",7144,1,52,2011,0,6,0,1,4,196,139,1.77
"5696","Sausalito",7139,0,47,2009,0,11,1,1,9,174,121,1.77
"5697","Sausalito",7066,2,71,2013,1,10,0,2,6,309,226,1.77
"5698","Sausalito",7182,2,22,2015,1,14,1,0,11,254,220,1.77
"5699","Sausalito",7118,1,21,2019,0,7,0,0,6,258,224,1.77
"5700","Sausalito",7249,1,42,2006,0,9,0,1,7,170,114,1.77
"5701","Sausalito",7276,3,44,2005,1,8,0,1,4,209,147,1.77
"5702","Sausalito",7167,0,13,2018,1,9,0,0,9,201,179,1.77
"5703","Sausalito",7202,2,56,2012,0,7,0,0,5,254,189,1.77
"5704","Sausalito",7139,0,51,2008,0,12,0,2,10,193,128,1.77
"5705","Scotts Valley",11775,2,53,2012,0,16,0,4,10,325,261,4.59
"5706","Scotts Valley",11254,2,60,2006,2,13,0,2,9,334,262,4.59
"5707","Scotts Valley",11795,4,42,2014,2,17,0,6,7,264,207,4.59
"5708","Scotts Valley",11985,4,40,2017,0,14,0,6,4,227,167,4.59
"5709","Scotts Valley",11129,4,53,2008,3,10,0,4,2,272,213,4.59
"5710","Scotts Valley",11243,2,46,2010,4,13,0,3,8,247,195,4.59
"5711","Scotts Valley",11098,1,59,2009,0,9,0,2,6,286,219,4.59
"5712","Scotts Valley",12016,1,84,2016,2,16,0,4,11,255,161,4.59
"5713","Scotts Valley",11279,2,79,2005,1,16,1,2,11,351,257,4.59
"5714","Scotts Valley",11114,1,51,2007,3,11,0,2,8,269,212,4.59
"5715","Scotts Valley",11998,2,42,2018,3,17,0,6,9,191,137,4.59
"5716","Scotts Valley",11926,5,90,2015,3,22,0,3,14,306,206,4.59
"5717","Scotts Valley",11716,3,63,2011,1,13,0,2,8,279,200,4.59
"5718","Scotts Valley",11694,2,56,2013,3,11,0,1,8,287,220,4.59
"5719","Scotts Valley",11875,1,31,2019,2,13,0,2,10,141,102,4.59
"5720","Seal Beach",24721,4,80,2016,1,28,1,1,22,546,425,11.29
"5721","Seal Beach",24139,12,109,2008,5,58,0,3,43,472,317,11.29
"5722","Seal Beach",24121,10,133,2009,2,51,0,1,40,504,338,11.29
"5723","Seal Beach",24727,7,88,2014,0,26,0,1,18,494,372,11.29
"5724","Seal Beach",24383,10,77,2007,3,37,0,2,25,406,282,11.29
"5725","Seal Beach",24800,5,80,2015,0,24,0,1,18,594,478,11.29
"5726","Seal Beach",24495,19,92,2017,1,45,0,2,24,643,503,11.29
"5727","Seal Beach",24225,5,122,2010,5,47,1,4,37,524,374,11.29
"5728","Seal Beach",24764,5,135,2012,1,17,0,1,11,545,387,11.29
"5729","Seal Beach",24356,20,70,2018,14,39,0,9,10,601,493,11.29
"5730","Seal Beach",24514,11,107,2006,2,35,0,1,23,521,359,11.29
"5731","Seal Beach",24798,8,93,2013,1,16,0,1,7,462,336,11.29
"5732","Seal Beach",24621,9,105,2005,3,49,0,1,39,497,340,11.29
"5733","Seal Beach",24452,8,133,2011,1,30,8,1,13,530,367,11.29
"5734","Seal Beach",24120,10,62,2019,0,19,0,1,8,551,458,11.29
"5735","Seaside",34827,29,87,2016,0,128,2,10,87,607,421,9.24
"5736","Seaside",34303,23,41,2018,4,92,0,13,56,445,333,9.24
"5737","Seaside",34036,12,44,2019,5,78,3,11,52,439,329,9.24
"5738","Seaside",33875,48,172,2009,11,167,1,13,105,714,467,9.24
"5739","Seaside",34357,42,129,2005,9,171,0,10,119,738,545,9.24
"5740","Seaside",34350,16,106,2014,4,116,6,5,89,507,349,9.24
"5741","Seaside",33413,23,149,2011,10,112,0,7,82,633,431,9.24
"5742","Seaside",34519,31,81,2017,1,92,1,8,52,513,360,9.24
"5743","Seaside",33887,27,126,2012,5,109,2,4,76,499,335,9.24
"5744","Seaside",34204,53,126,2007,4,218,1,11,153,712,505,9.24
"5745","Seaside",34522,41,114,2006,6,189,0,12,136,742,556,9.24
"5746","Seaside",33659,43,167,2008,3,186,1,13,129,625,401,9.24
"5747","Seaside",34147,21,150,2013,0,120,4,7,88,591,390,9.24
"5748","Seaside",34459,27,92,2015,5,97,0,7,63,544,381,9.24
"5749","Seaside",34057,21,139,2010,8,129,1,10,97,592,402,9.24
"5750","Sebastopol",7570,3,55,2013,4,23,0,2,18,146,83,1.85
"5751","Sebastopol",7734,1,36,2016,2,19,0,4,14,135,83,1.85
"5752","Sebastopol",7815,7,51,2019,2,21,0,3,11,177,110,1.85
"5753","Sebastopol",7445,2,43,2008,1,11,0,0,9,184,129,1.85
"5754","Sebastopol",7736,4,41,2005,4,19,0,1,14,187,130,1.85
"5755","Sebastopol",7725,3,39,2017,1,20,0,5,12,129,81,1.85
"5756","Sebastopol",7523,3,34,2007,3,7,0,1,3,193,148,1.85
"5757","Sebastopol",7574,5,77,2010,0,17,0,0,12,221,134,1.85
"5758","Sebastopol",7705,5,71,2018,0,15,1,2,7,164,84,1.85
"5759","Sebastopol",7646,2,48,2014,0,10,0,2,6,124,62,1.85
"5760","Sebastopol",7512,2,40,2012,2,8,0,0,6,170,122,1.85
"5761","Sebastopol",7487,4,68,2009,2,15,0,1,10,200,121,1.85
"5762","Sebastopol",7466,0,30,2011,2,8,0,0,8,162,125,1.85
"5763","Sebastopol",7725,0,27,2015,0,8,0,1,7,153,116,1.85
"5764","Sebastopol",7666,8,32,2006,0,17,0,0,9,156,111,1.85
"5765","Selma",23175,26,158,2007,4,89,0,5,58,1065,680,5.14
"5766","Selma",23169,41,293,2010,13,141,0,3,97,1355,735,5.14
"5767","Selma",23181,45,187,2009,18,101,1,6,49,998,567,5.14
"5768","Selma",23492,36,339,2011,3,209,0,9,164,1260,722,5.14
"5769","Selma",24404,20,225,2014,1,154,0,14,120,986,552,5.14
"5770","Selma",23221,27,230,2008,7,84,0,6,51,1244,756,5.14
"5771","Selma",24641,28,197,2016,3,298,1,18,251,827,447,5.14
"5772","Selma",23935,35,218,2013,2,191,0,10,146,1056,589,5.14
"5773","Selma",24817,17,300,2017,7,292,3,12,260,873,411,5.14
"5774","Selma",22461,34,200,2006,3,92,2,13,43,1313,777,5.14
"5775","Selma",24983,25,204,2019,0,85,3,6,51,605,280,5.14
"5776","Selma",24532,34,208,2015,0,188,4,16,134,1060,633,5.14
"5777","Selma",22065,35,176,2005,1,103,0,4,64,1396,938,5.14
"5778","Selma",24979,16,239,2018,3,240,3,23,198,725,344,5.14
"5779","Selma",23753,45,312,2012,4,208,2,14,147,1218,606,5.14
"5780","Shafter",17391,13,193,2012,12,49,0,5,31,576,296,27.94
"5781","Shafter",15892,7,194,2008,17,45,2,4,32,518,251,27.94
"5782","Shafter",19986,8,138,2018,12,44,0,6,30,544,285,27.94
"5783","Shafter",20456,9,127,2019,8,53,0,3,41,513,298,27.94
"5784","Shafter",14249,5,193,2005,12,53,1,6,41,688,413,27.94
"5785","Shafter",17188,11,162,2011,19,41,2,3,25,508,263,27.94
"5786","Shafter",15215,4,221,2007,32,68,1,7,56,610,301,27.94
"5787","Shafter",19284,11,117,2017,11,43,0,7,25,473,242,27.94
"5788","Shafter",17690,11,180,2015,14,63,1,6,45,618,296,27.94
"5789","Shafter",17235,13,145,2014,10,46,1,7,25,462,223,27.94
"5790","Shafter",18608,6,174,2016,8,42,1,7,28,567,249,27.94
"5791","Shafter",16247,11,178,2010,16,43,0,7,25,549,285,27.94
"5792","Shafter",17139,13,209,2013,8,58,1,7,37,545,251,27.94
"5793","Shafter",14700,7,170,2006,17,61,1,9,44,582,337,27.94
"5794","Shafter",16174,18,241,2009,18,73,3,5,47,662,317,27.94
"5795","Sierra Madre",11098,1,30,2012,0,4,0,0,3,112,76,2.95
"5796","Sierra Madre",10908,1,42,2008,0,13,0,0,12,133,84,2.95
"5797","Sierra Madre",11226,3,48,2015,2,11,0,1,7,117,59,2.95
"5798","Sierra Madre",10860,0,46,2009,0,10,0,0,10,140,87,2.95
"5799","Sierra Madre",10917,0,29,2019,0,15,0,1,14,79,46,2.95
"5800","Sierra Madre",11048,1,58,2013,0,13,0,1,11,129,65,2.95
"5801","Sierra Madre",11212,3,47,2016,0,25,0,3,19,114,59,2.95
"5802","Sierra Madre",11080,1,43,2017,2,8,0,1,6,108,61,2.95
"5803","Sierra Madre",11087,3,51,2006,0,12,1,1,7,186,125,2.95
"5804","Sierra Madre",11031,0,30,2007,0,23,0,4,19,170,133,2.95
"5805","Sierra Madre",10796,4,58,2010,0,14,0,0,10,186,126,2.95
"5806","Sierra Madre",11090,0,25,2014,0,13,0,2,11,92,62,2.95
"5807","Sierra Madre",11045,1,38,2011,0,10,0,1,8,137,95,2.95
"5808","Sierra Madre",11096,0,64,2005,0,5,0,1,4,210,134,2.95
"5809","Sierra Madre",11055,0,34,2018,0,7,0,0,7,95,59,2.95
"5810","Signal Hill",11655,31,102,2015,2,58,1,6,20,784,592,2.19
"5811","Signal Hill",10769,30,121,2005,7,57,0,4,23,583,360,2.19
"5812","Signal Hill",11240,14,95,2013,2,32,0,2,16,554,379,2.19
"5813","Signal Hill",11134,22,86,2008,4,59,1,1,35,462,318,2.19
"5814","Signal Hill",11757,34,93,2017,2,63,1,5,23,749,521,2.19
"5815","Signal Hill",11062,19,96,2009,3,53,2,6,26,425,271,2.19
"5816","Signal Hill",10981,17,86,2010,0,40,0,3,20,428,275,2.19
"5817","Signal Hill",11711,37,107,2018,4,86,0,10,39,690,471,2.19
"5818","Signal Hill",11624,27,110,2019,3,95,0,1,67,678,491,2.19
"5819","Signal Hill",11411,21,63,2014,0,40,1,2,16,500,373,2.19
"5820","Signal Hill",10949,33,108,2006,0,76,1,3,39,512,341,2.19
"5821","Signal Hill",11146,13,99,2011,2,32,0,3,16,471,312,2.19
"5822","Signal Hill",11677,29,103,2016,2,69,0,9,31,856,640,2.19
"5823","Signal Hill",11198,15,87,2012,2,43,1,3,24,536,362,2.19
"5824","Signal Hill",11270,20,80,2007,1,60,0,3,37,455,311,2.19
"5825","Simi Valley",127252,39,334,2016,10,174,2,28,105,1566,1127,41.48
"5826","Simi Valley",119756,58,425,2006,22,199,3,21,117,2060,1475,41.48
"5827","Simi Valley",126686,36,398,2012,13,141,3,7,95,1916,1394,41.48
"5828","Simi Valley",125698,41,314,2011,14,116,0,9,66,1697,1278,41.48
"5829","Simi Valley",126635,39,331,2017,7,184,0,32,113,1824,1355,41.48
"5830","Simi Valley",121755,37,388,2010,6,129,1,14,77,2209,1687,41.48
"5831","Simi Valley",127222,56,253,2018,2,214,0,46,112,1491,1118,41.48
"5832","Simi Valley",127472,45,255,2015,6,174,1,24,104,1513,1146,41.48
"5833","Simi Valley",119682,47,583,2005,22,172,0,17,108,2315,1515,41.48
"5834","Simi Valley",122677,63,432,2007,9,181,2,20,96,2383,1729,41.48
"5835","Simi Valley",126604,24,348,2014,12,140,0,27,89,1618,1176,41.48
"5836","Simi Valley",121538,51,375,2009,16,155,2,10,92,1997,1508,41.48
"5837","Simi Valley",126215,31,344,2013,16,132,3,9,89,1709,1233,41.48
"5838","Simi Valley",126025,35,208,2019,7,146,1,15,95,1188,889,41.48
"5839","Simi Valley",121572,59,403,2008,23,183,4,13,107,1985,1437,41.48
"5840","Solana Beach",12756,9,117,2008,2,45,0,2,34,307,167,3.52
"5841","Solana Beach",13524,3,62,2018,0,23,1,2,17,206,123,3.52
"5842","Solana Beach",13321,6,55,2014,0,22,0,2,14,188,122,3.52
"5843","Solana Beach",12831,12,77,2006,1,26,1,0,13,277,160,3.52
"5844","Solana Beach",13448,2,67,2015,2,15,0,1,12,290,191,3.52
"5845","Solana Beach",13018,12,68,2011,0,33,0,1,20,243,158,3.52
"5846","Solana Beach",12807,11,48,2009,1,33,0,2,20,232,162,3.52
"5847","Solana Beach",13440,4,39,2019,0,13,0,3,6,173,115,3.52
"5848","Solana Beach",12945,12,87,2005,1,24,0,1,11,312,179,3.52
"5849","Solana Beach",12601,10,74,2007,2,26,0,2,14,271,146,3.52
"5850","Solana Beach",13055,13,65,2010,0,43,1,4,25,248,162,3.52
"5851","Solana Beach",13239,5,93,2013,0,27,0,1,21,294,180,3.52
"5852","Solana Beach",13561,3,61,2016,0,16,0,1,12,224,141,3.52
"5853","Solana Beach",13542,4,68,2017,0,13,0,3,6,229,142,3.52
"5854","Solana Beach",13181,5,79,2012,0,24,0,0,19,313,210,3.52
"5855","Soledad",28655,24,163,2010,1,75,1,4,46,331,133,4.41
"5856","Soledad",26041,22,125,2011,0,74,2,4,46,251,105,4.41
"5857","Soledad",26015,14,24,2019,5,53,0,4,35,136,83,4.41
"5858","Soledad",25807,9,88,2014,2,53,0,4,40,232,88,4.41
"5859","Soledad",28748,20,145,2009,5,80,1,0,59,313,137,4.41
"5860","Soledad",26637,15,105,2013,0,73,0,6,52,252,100,4.41
"5861","Soledad",25170,4,105,2015,4,53,3,3,43,302,118,4.41
"5862","Soledad",25560,7,47,2017,3,50,2,3,38,170,76,4.41
"5863","Soledad",28685,20,127,2008,0,86,1,3,62,312,156,4.41
"5864","Soledad",24805,14,40,2016,0,76,1,7,54,212,92,4.41
"5865","Soledad",26500,21,206,2005,0,33,1,5,6,497,251,4.41
"5866","Soledad",26253,23,129,2012,4,80,5,3,49,284,116,4.41
"5867","Soledad",27455,21,179,2006,0,49,1,6,21,527,306,4.41
"5868","Soledad",26313,10,17,2018,1,70,1,5,54,101,53,4.41
"5869","Solvang",5899,1,21,2017,0,7,0,1,5,85,62,2.43
"5870","Solvang",5332,2,15,2012,0,5,0,0,3,63,46,2.43
"5871","Solvang",5153,1,16,2010,0,8,0,1,6,55,37,2.43
"5872","Solvang",5134,1,32,2008,0,11,0,1,9,109,74,2.43
"5873","Solvang",5307,0,22,2011,1,5,0,1,4,68,42,2.43
"5874","Solvang",5962,2,18,2019,0,10,0,0,8,68,46,2.43
"5875","Solvang",5418,0,18,2014,0,9,0,2,7,81,60,2.43
"5876","Solvang",5091,2,33,2007,0,12,0,1,9,78,40,2.43
"5877","Solvang",6013,1,12,2018,0,6,0,1,4,52,35,2.43
"5878","Solvang",5260,6,23,2005,3,12,0,5,1,96,73,2.43
"5879","Solvang",5127,0,23,2009,0,8,0,0,8,69,46,2.43
"5880","Solvang",5373,0,21,2013,0,7,0,3,4,70,45,2.43
"5881","Solvang",5571,3,30,2015,0,11,0,0,8,81,46,2.43
"5882","Solvang",5187,1,24,2006,2,9,0,0,8,91,64,2.43
"5883","Solvang",5844,1,18,2016,0,13,0,2,10,79,61,2.43
"5884","Sonoma",10068,1,61,2010,5,33,2,3,27,225,159,2.74
"5885","Sonoma",9981,6,57,2007,4,33,0,2,25,252,182,2.74
"5886","Sonoma",9955,5,63,2009,3,25,0,2,18,228,148,2.74
"5887","Sonoma",9744,2,132,2005,12,31,0,1,28,387,238,2.74
"5888","Sonoma",11173,5,23,2018,0,44,0,4,35,164,133,2.74
"5889","Sonoma",10773,0,57,2011,2,32,0,1,31,221,157,2.74
"5890","Sonoma",11120,7,36,2017,1,31,0,5,19,186,146,2.74
"5891","Sonoma",10950,0,32,2014,0,34,0,2,32,166,121,2.74
"5892","Sonoma",11113,4,36,2016,4,37,0,6,27,194,150,2.74
"5893","Sonoma",11323,1,21,2019,1,38,0,6,31,122,95,2.74
"5894","Sonoma",10912,11,63,2013,1,38,0,3,24,212,139,2.74
"5895","Sonoma",9974,5,74,2006,8,51,0,7,39,290,201,2.74
"5896","Sonoma",11107,1,36,2015,0,32,0,1,30,222,174,2.74
"5897","Sonoma",9929,6,57,2008,4,37,0,5,26,262,196,2.74
"5898","Sonoma",10841,3,51,2012,1,27,0,0,24,193,142,2.74
"5899","Sonora",4867,6,69,2019,4,26,0,6,14,269,180,3.06
"5900","Sonora",4851,8,40,2018,5,27,0,8,11,286,228,3.06
"5901","Sonora",4911,5,82,2012,5,20,0,3,12,311,224,3.06
"5902","Sonora",4573,7,56,2009,2,50,0,7,36,457,388,3.06
"5903","Sonora",4786,2,85,2014,4,22,1,3,16,335,237,3.06
"5904","Sonora",4649,6,151,2005,3,22,0,2,14,496,312,3.06
"5905","Sonora",4679,3,60,2007,1,15,0,1,11,399,316,3.06
"5906","Sonora",4617,4,96,2008,1,19,0,3,12,592,487,3.06
"5907","Sonora",4802,6,86,2016,6,28,0,9,13,370,263,3.06
"5908","Sonora",4779,10,80,2015,4,42,0,5,27,365,267,3.06
"5909","Sonora",4811,7,56,2017,7,33,0,9,17,324,239,3.06
"5910","Sonora",4627,6,78,2010,5,24,0,2,16,381,290,3.06
"5911","Sonora",4774,6,74,2013,11,13,0,2,5,304,213,3.06
"5912","Sonora",4961,8,69,2011,2,30,0,4,18,428,342,3.06
"5913","Sonora",4710,3,59,2006,2,19,0,5,11,359,274,3.06
"5914","South El Monte",21861,46,184,2006,9,132,4,5,77,745,285,2.84
"5915","South El Monte",20679,27,161,2015,5,125,6,6,86,649,325,2.84
"5916","South El Monte",21946,41,147,2005,5,130,3,5,81,750,313,2.84
"5917","South El Monte",21590,46,105,2008,7,124,3,4,71,536,245,2.84
"5918","South El Monte",21422,69,124,2009,9,150,0,6,75,610,355,2.84
"5919","South El Monte",21696,43,157,2007,4,144,1,2,98,641,278,2.84
"5920","South El Monte",20852,32,132,2019,3,102,1,11,58,500,254,2.84
"5921","South El Monte",21113,33,145,2018,5,126,1,7,85,621,313,2.84
"5922","South El Monte",21705,45,93,2010,5,134,3,4,82,477,247,2.84
"5923","South El Monte",20354,35,117,2013,4,88,1,4,48,444,208,2.84
"5924","South El Monte",20352,41,75,2011,3,122,0,6,75,376,184,2.84
"5925","South El Monte",20465,34,162,2014,3,120,1,4,81,647,353,2.84
"5926","South El Monte",21032,44,152,2016,6,109,2,6,57,580,273,2.84
"5927","South El Monte",20452,38,104,2012,3,88,2,3,45,399,184,2.84
"5928","South El Monte",21012,35,169,2017,9,121,2,4,80,684,314,2.84
"5929","South Gate",95570,192,343,2018,15,634,1,34,407,2364,1376,7.24
"5930","South Gate",100289,305,444,2005,18,527,6,19,197,2897,1164,7.24
"5931","South Gate",99788,271,416,2006,26,506,16,14,205,2764,1102,7.24
"5932","South Gate",96182,326,484,2010,14,598,7,13,252,2603,1295,7.24
"5933","South Gate",96651,360,377,2009,38,566,10,19,177,2571,1070,7.24
"5934","South Gate",95966,265,410,2012,10,553,9,15,264,2545,1217,7.24
"5935","South Gate",98701,321,456,2007,23,577,9,17,230,2921,1090,7.24
"5936","South Gate",96775,199,574,2015,10,561,2,24,336,3278,1653,7.24
"5937","South Gate",96791,250,507,2016,8,660,5,29,376,3435,1929,7.24
"5938","South Gate",95506,269,418,2011,14,580,6,10,295,2893,1294,7.24
"5939","South Gate",95981,217,419,2014,7,506,1,13,275,2687,1441,7.24
"5940","South Gate",97179,344,477,2008,26,598,4,19,231,2774,1004,7.24
"5941","South Gate",94445,179,351,2019,26,622,4,21,418,2754,1663,7.24
"5942","South Gate",95591,223,406,2013,6,496,2,15,256,2698,1379,7.24
"5943","South Gate",95717,223,507,2017,14,674,6,41,404,3131,1691,7.24
"5944","South Lake Tahoe",24232,21,236,2006,3,148,0,15,112,699,389,10.16
"5945","South Lake Tahoe",21765,23,90,2016,0,71,1,12,35,430,297,10.16
"5946","South Lake Tahoe",21655,22,153,2011,1,130,1,5,102,429,260,10.16
"5947","South Lake Tahoe",22116,20,79,2019,0,111,2,10,79,449,335,10.16
"5948","South Lake Tahoe",21243,16,171,2013,2,116,3,8,89,585,368,10.16
"5949","South Lake Tahoe",22060,22,114,2018,7,182,3,9,148,454,279,10.16
"5950","South Lake Tahoe",23872,25,238,2007,1,163,1,12,125,603,313,10.16
"5951","South Lake Tahoe",23341,31,260,2008,2,154,1,11,111,569,274,10.16
"5952","South Lake Tahoe",21379,21,147,2014,1,112,0,14,77,516,332,10.16
"5953","South Lake Tahoe",21586,27,152,2012,0,148,0,10,111,544,360,10.16
"5954","South Lake Tahoe",24085,21,189,2005,1,131,1,8,101,553,301,10.16
"5955","South Lake Tahoe",21558,19,105,2015,0,65,0,5,41,548,404,10.16
"5956","South Lake Tahoe",23300,30,169,2009,1,143,0,13,100,422,237,10.16
"5957","South Lake Tahoe",21768,8,129,2017,1,58,0,12,38,482,280,10.16
"5958","South Lake Tahoe",23540,26,171,2010,5,164,0,14,124,377,190,10.16
"5959","South Pasadena",24967,24,167,2007,4,36,0,9,3,436,179,3.41
"5960","South Pasadena",24320,13,107,2010,1,25,0,8,4,423,262,3.41
"5961","South Pasadena",24462,20,141,2009,5,30,1,3,6,470,265,3.41
"5962","South Pasadena",24608,23,154,2008,5,40,1,7,9,503,271,3.41
"5963","South Pasadena",25214,28,148,2005,3,42,0,1,13,655,409,3.41
"5964","South Pasadena",25937,16,170,2013,20,29,0,3,10,568,347,3.41
"5965","South Pasadena",25961,9,130,2017,2,18,1,2,6,504,315,3.41
"5966","South Pasadena",25113,23,178,2006,4,42,1,3,15,627,360,3.41
"5967","South Pasadena",25924,19,103,2018,0,32,0,2,11,522,360,3.41
"5968","South Pasadena",26256,10,162,2016,4,27,0,7,10,667,447,3.41
"5969","South Pasadena",25612,11,94,2019,0,29,0,2,16,566,434,3.41
"5970","South Pasadena",26045,13,118,2012,6,27,0,6,8,443,277,3.41
"5971","South Pasadena",26287,22,141,2015,2,30,0,3,5,708,536,3.41
"5972","South Pasadena",25920,14,141,2011,2,33,0,6,13,480,281,3.41
"5973","South Pasadena",26041,10,115,2014,1,30,1,4,15,475,328,3.41
"5974","South San Francisco",61458,73,392,2007,26,177,0,12,92,1567,936,9.14
"5975","South San Francisco",67995,43,307,2016,6,149,1,25,80,1416,902,9.14
"5976","South San Francisco",67533,72,214,2017,8,234,1,31,130,1605,1184,9.14
"5977","South San Francisco",64380,47,412,2011,19,138,1,13,77,1327,764,9.14
"5978","South San Francisco",60295,46,609,2005,25,175,3,8,118,1541,640,9.14
"5979","South San Francisco",66793,49,287,2014,25,156,1,27,79,1274,836,9.14
"5980","South San Francisco",67843,44,314,2015,13,157,1,28,84,1421,916,9.14
"5981","South San Francisco",63006,54,458,2010,30,152,5,13,80,1479,808,9.14
"5982","South San Francisco",65006,29,351,2012,23,111,0,12,70,1321,782,9.14
"5983","South San Francisco",62716,72,400,2009,29,196,0,9,115,1468,790,9.14
"5984","South San Francisco",68251,64,230,2019,7,166,2,19,81,1484,1074,9.14
"5985","South San Francisco",67973,56,257,2018,5,181,0,22,103,1444,1002,9.14
"5986","South San Francisco",66157,39,268,2013,25,118,0,5,74,1188,739,9.14
